CID.N.10.0,POINT_X.N.19.11,POINT_Y.N.19.11,OUt__1IR_s.N.13.11,OUt__2IR_s.N.13.11,OUt__3IR_s.N.13.11,OUt__4IR_s.N.13.11,OUt__5IR_s.N.13.11,OUt__6IR_s.N.13.11,OUt__7IR_s.N.13.11,OUt__8IR_s.N.13.11,OUt__9IR_s.N.13.11,OUt__10IR_.N.13.11,OUt__11IR_.N.13.11,OUt__12IR_.N.13.11,OUt__13IR_.N.13.11,OUt__14IR_.N.13.11,OUt__15IR_.N.13.11,OUt__16IR_.N.13.11,OUt__17IR_.N.13.11,OUt__18IR_.N.13.11,OUt__19IR_.N.13.11,OUt__20IR_.N.13.11,OUt__21IR_.N.13.11,OUt__22IR_.N.13.11,OUt__23IR_.N.13.11,OUt__24IR_.N.13.11,OUt__25IR_.N.13.11,OUt__26IR_.N.13.11,OUt__27IR_.N.13.11,OUt__28IR_.N.13.11,OUt__29IR_.N.13.11,OUt__30IR_.N.13.11,OUt__31IR_.N.13.11,OUt__32IR_.N.13.11,OUt__33IR_.N.13.11,OUt__34IR_.N.13.11,OUt__35IR_.N.13.11,OUt__36IR_.N.13.11,OUt__37IR_.N.13.11,OUt__38IR_.N.13.11,OUt__39IR_.N.13.11,OUt__40IR_.N.13.11,OUt__41IR_.N.13.11,OUt__42IR_.N.13.11,OUt__43IR_.N.13.11,OUt__44IR_.N.13.11,OUt__45IR_.N.13.11,OUt__46IR_.N.13.11,OUt__47IR_.N.13.11,OUt__48IR_.N.13.11,OUt__49IR_.N.13.11,OUt__50IR_.N.13.11,OUt__51IR_.N.13.11,OUt__52IR_.N.13.11,OUt__53IR_.N.13.11,OUt__54IR_.N.13.11,OUt__55IR_.N.13.11,OUt__56IR_.N.13.11,OUt__57IR_.N.13.11,OUt__58IR_.N.13.11,OUt__59IR_.N.13.11,OUt__60IR_.N.13.11,OUt__61IR_.N.13.11,OUt__62IR_.N.13.11,OUt__63IR_.N.13.11,OUt__64IR_.N.13.11,OUt__65IR_.N.13.11,OUt__66IR_.N.13.11,OUt__67IR_.N.13.11,OUt__68IR_.N.13.11,OUt__69IR_.N.13.11,OUt__70IR_.N.13.11,OUt__71IR_.N.13.11,OUt__72IR_.N.13.11,OUt__73IR_.N.13.11,OUt__74IR_.N.13.11,OUt__75IR_.N.13.11,OUt__76IR_.N.13.11,OUt__77IR_.N.13.11,OUt__78IR_.N.13.11,OUt__79IR_.N.13.11,OUt__80IR_.N.13.11,OUt__81IR_.N.13.11,OUt__82IR_.N.13.11,OUt__83IR_.N.13.11,OUt__84IR_.N.13.11,OUt__85IR_.N.13.11,OUt__86IR_.N.13.11,OUt__87IR_.N.13.11,OUt__88IR_.N.13.11,OUt__89IR_.N.13.11,OUt__90IR_.N.13.11,OUt__91IR_.N.13.11,OUt__92IR_.N.13.11,OUt__93IR_.N.13.11,OUt__94IR_.N.13.11,OUt__95IR_.N.13.11,OUt__96IR_.N.13.11,OUt__97IR_.N.13.11,OUt__98IR_.N.13.11,OUt__99IR_.N.13.11,OUt__100IR.N.13.11,OUt__101IR.N.13.11,OUt__102IR.N.13.11,OUt__103IR.N.13.11,OUt__104IR.N.13.11,OUt__105IR.N.13.11
1,95.506407995,16.1466186045,0,0,0,0,29.7121,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2324,18.2324,18.2324,18.2324,0,0,14.2879,0,0,0,8.76758,8.76758,8.76758,8.76758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.5696505643,14.0117269709,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0805279,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,1.66052,1.66052,1.66052,1.66052,1.66052,1.66052,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0.0290496,0
1,96.8623593125,16.1414667466,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.45943,2.19741,0.926625,0.0701291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.4726759507,14.56813752,1.94939,1.94939,1.94939,1.94939,1.94939,1.94939,1.94939,1.94939,1.94939,1.94939,1.94939,1.94939,1.94939,1.94939,1.94939,1.94939,0.739015,0.739015,0.739015,0.739015,0.739015,0.739015,0.739015,0.739015,0.739015,0.739015,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,6.06265,6.06265,6.06265,6.06265,6.06265,6.06265,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0.00350514,0
1,94.0344171933,15.1944379988,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,0.138455,5.24997,5.24997,5.24997,5.24997,2.3566,2.3566,2.3566,0.0420102,0.358491,0.358491,0.358491,0.0417617,0.0417617,0.0417617,0.0417617,0.0417617,0.0417617,0.0417617,0.0417617,0.0417617,0.0799888,0.0799888,0.0799888,0.0799888,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0.0308399,0
1,96.8906923257,17.3500810984,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.405036,0.317565,0.317565,0.317565,0.317565,0.317565,0.317565,0.317565,0.317565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.5228483963,15.4657204287,5.62839,9.96476,9.96476,9.96476,3.73078,3.73078,3.73078,3.73078,3.73078,3.73078,3.73078,4.22973,4.22973,4.22973,4.22973,0.974945,2.47182,2.47182,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,0.475988,4.36715,4.36715,4.4239,4.4239,5.38804,5.32104,5.3367,4.1853,0.0188913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.7417031937,17.4344943745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.5351240697,15.8308759806,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,2.43401,5.58807,7.12329,7.19504,3.61499,1.89195,1.80724,1.80495,1.21133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.1369073342,14.5933604883,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,0.201593,5.2507,5.2507,5.2507,0.197629,0.197629,0.197629,0.197629,0.197629,0.197629,0.197629,0.197629,0.197629,0.8075,0.8075,0.8075,0.8075,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0.0233826,0
1,95.2980398428,17.606959518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.3542061499,14.086852655,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.0409978,0.119485,0.119485,0.119485,0.0409362,0.0409362,0.0409362,0.0409362,0.0409362,0.0409362,0.0409362,0.0409362,0.0409362,0.0504166,0.0504166,0.0504166,0.0504166,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0.0382276,0
1,94.9500730328,16.1269934557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8066,0,0,0,16.4495,16.4495,16.4495,16.4495,5.56991,0,0,0,3.4179,3.4179,3.4179,3.4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.6404056965,16.7477947503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.6732738357,15.7591308727,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.118579,0.0185711,0.0185711,0.0185711,0.0185711,0.0185711,0.0185711,0.0185711,0.0185711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.0234746524,16.9807314849,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540277,0.540149,0.540149,0.540149,0.350528,0.123778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.6023014035,17.1539297943,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.035713,0.0502647,0.035713,0.149479,0.149479,0.158408,0.158408,0.158408,0.158408,0.149479,0.305222,0.305222,0.305222,0.305222,0.305222,0.120781,0.120781,0.120781,0.120781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.7772139347,15.0593837947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.0080709768,16.4562421516,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0.713781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.7076992328,15.2590051937,1.24073,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,0.557315,7.55826,7.55826,7.55826,7.55826,5.14027,5.14027,5.14027,3.20596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.4023118003,15.7152086653,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.999579,0.685132,0.685132,0.685132,0.685132,0.612538,0.612538,0.612531,0.594494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.5815059114,17.6235252534,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.240498,0.0172029,0.0172029,0.0172029,0.0172029,0.0172029,0.0172029,0.0172029,0.0172029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.7401317419,15.9261120093,7.73418,0,0,0,34.7859,0,0,0,0,0,0,1.18649,1.18649,1.18649,1.18649,1.18649,6.22593,4.74597,21.3459,21.3459,22.254,22.254,0.908154,0.908154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.9296782099,16.5749471081,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,0.087318,1.08441,0.087318,0.365474,0.365474,0.977328,0.977328,0.977328,0.977328,0.365474,0.746265,0.746265,0.746265,0.746265,0.746265,0.295308,0.295308,0.295308,0.295308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.4746448808,17.7536199406,0.010773,0.010773,0.010773,0.010773,0.010773,0.010773,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0.00140426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.2909631018,14.8557707415,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,1.43959,1.43959,1.43959,1.43959,0.883454,0.883454,0.883454,0.438562,12.8619,12.8619,12.8619,0.428809,0.428809,0.428809,0.428809,0.428809,0.428809,0.428809,0.428809,0.428809,1.9294,1.9294,1.9294,1.9294,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0.0000758475,0
1,94.5796285572,15.4173541882,1.26547,1.36256,1.36256,1.36256,0.905993,0.905993,0.905993,0.905993,0.905993,0.905993,0.905993,0.905993,0.905993,0.525519,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,0.556834,7.77311,7.77311,7.77311,7.77311,5.21585,5.21585,5.21585,3.17013,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0.0000466348,0
1,94.8160174098,16.786402055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.7077385738,15.4277362732,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,2.19067,1.99233,1.99233,1.99233,2.31417,2.35191,2.35191,1.87262,1.82805,1.1943,1.53413,1.09398,1.09398,0.224783,0.224783,0.224783,0.224783,0.224783,0.224783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.4727494778,14.7692277511,3.30667,3.30667,3.30667,3.30667,3.30667,3.30667,3.30667,3.30667,3.30667,3.30667,3.30667,3.30667,3.30667,3.30667,3.30667,3.30667,3.04677,2.79731,2.79731,2.79731,2.79731,2.79731,2.79731,2.79731,2.79731,2.79731,0.768053,0.768053,0.768053,0.768053,0.768053,0.768053,0.768053,0.768053,0.0355948,0.0355948,0.0355948,0.0355948,0.0355948,0.0355948,0.0355948,0.0355948,0.0355948,0.0355948,0.0154875,0.0154875,6.02768,6.02768,6.02768,6.91118,6.91118,6.91118,0.0154875,0.0154875,0.0154875,0.0154875,0.271031,0.271031,0.271031,0.271031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.0707745256,14.5921279159,0.593696,0.593696,0.593696,0.593696,0.593696,0.593696,0.593696,0.593696,0.593696,0.593696,0.593696,0.593696,0.593696,0.593696,0.593696,0.593696,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.528951,0.979346,0.979346,0.979346,0.979346,0.979346,0.979346,0.528951,0.528951,0.528951,0.528951,9.25662,9.25662,9.25662,9.25662,0.0677954,0.0677954,0.0677954,0.0677954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
